"Date","Price","Open","High","Low","Vol.","Change %"
"10/03/2022","69.20","67.68","69.35","66.45","","2.34%"
"09/30/2022","67.62","65.79","67.62","65.59","","2.80%"
"09/29/2022","65.78","66.18","66.53","64.92","","-0.60%"
"09/28/2022","66.18","66.54","66.61","64.11","","-0.57%"
"09/27/2022","66.56","66.28","67.14","65.89","","0.42%"
"09/26/2022","66.28","66.32","67.06","64.73","","-0.05%"
"09/23/2022","66.31","67.40","67.63","66.05","","-1.60%"
"09/22/2022","67.39","68.74","68.74","67.30","","-1.98%"
"09/21/2022","68.75","68.00","68.91","67.34","","0.92%"
"09/20/2022","68.12","68.92","69.08","67.23","","-1.05%"
"09/19/2022","68.84","69.30","69.45","67.74","","-0.66%"
"09/16/2022","69.30","70.98","72.02","68.96","","-2.37%"
"09/15/2022","70.98","71.27","71.65","70.42","","-0.25%"
"09/14/2022","71.16","72.59","72.62","71.02","","-1.98%"
"09/13/2022","72.60","74.95","75.30","72.23","","-3.11%"
"09/12/2022","74.93","74.66","74.93","74.18","","0.42%"
"09/09/2022","74.62","72.76","74.77","72.76","","2.61%"
"09/08/2022","72.72","72.25","73.98","71.50","","1.00%"
"09/07/2022","72.00","71.95","72.19","71.08","","0.07%"
"09/06/2022","71.95","73.21","73.84","71.69","","-1.72%"
"09/05/2022","73.21","74.14","74.14","72.22","","-1.41%"
"09/02/2022","74.26","73.69","74.89","73.63","","0.77%"
"09/01/2022","73.69","76.74","76.74","73.43","","-3.97%"
"08/31/2022","76.74","75.36","76.86","75.35","","1.84%"
"08/30/2022","75.35","74.21","76.55","74.21","","1.52%"
"08/29/2022","74.22","75.53","75.53","72.52","","-1.76%"
"08/26/2022","75.55","78.11","78.57","75.12","","-3.28%"
"08/25/2022","78.11","77.86","78.36","76.88","","0.35%"
"08/24/2022","77.84","78.10","78.17","76.64","","-0.43%"
"08/23/2022","78.18","78.32","78.85","77.48","","-0.19%"
"08/22/2022","78.33","80.10","80.10","78.05","","-2.21%"
"08/19/2022","80.10","80.19","80.65","79.44","","-0.10%"
"08/18/2022","80.18","79.86","80.51","79.30","","0.36%"
"08/17/2022","79.89","83.25","83.77","79.79","","-4.05%"
"08/16/2022","83.26","85.95","86.56","83.08","","-3.11%"
"08/15/2022","85.93","87.20","87.71","85.57","","-1.46%"
"08/12/2022","87.20","87.16","87.23","85.68","","0.11%"
"08/11/2022","87.10","84.21","87.18","84.21","","3.88%"
"08/10/2022","83.85","81.98","83.99","80.50","","2.23%"
"08/09/2022","82.02","84.87","84.87","81.90","","-2.43%"
"08/08/2022","84.06","85.01","85.28","83.62","","-1.12%"
"08/05/2022","85.01","86.61","87.02","84.04","","-1.81%"
"08/04/2022","86.58","83.92","86.90","83.92","","3.28%"
"08/03/2022","83.83","82.10","83.90","82.10","","2.12%"
"08/02/2022","82.09","83.49","83.49","81.71","","-1.68%"
"08/01/2022","83.49","83.86","84.67","82.54","","-0.45%"
"07/29/2022","83.87","80.59","83.94","80.59","","4.08%"
"07/28/2022","80.58","80.53","81.87","80.10","","0.07%"
"07/27/2022","80.52","78.92","80.55","78.76","","2.03%"
"07/26/2022","78.92","80.55","80.77","78.88","","-2.02%"
"07/25/2022","80.55","81.81","81.81","80.35","","-1.55%"
"07/22/2022","81.82","80.58","82.14","80.17","","1.53%"
"07/21/2022","80.59","79.52","80.64","79.30","","1.35%"
"07/20/2022","79.52","77.67","79.75","77.64","","2.97%"
"07/19/2022","77.23","76.46","77.23","75.05","","0.95%"
"07/18/2022","76.50","74.48","76.70","74.48","","2.68%"
"07/15/2022","74.50","73.90","74.50","72.68","","0.80%"
"07/14/2022","73.91","75.11","76.22","73.71","","-1.58%"
"07/13/2022","75.10","77.07","77.57","74.50","","-2.56%"
"07/12/2022","77.07","77.84","78.08","75.48","","-1.00%"
"07/11/2022","77.85","78.16","79.49","77.35","","-0.37%"
"07/08/2022","78.14","78.67","79.27","77.67","","-0.66%"
"07/07/2022","78.66","76.04","78.66","76.04","","3.68%"
"07/06/2022","75.87","75.14","76.46","75.14","","0.97%"
"07/05/2022","75.14","75.45","76.93","73.72","","-0.69%"
"07/04/2022","75.66","76.29","77.38","75.29","","-0.84%"
"07/01/2022","76.30","75.68","76.80","74.91","","0.82%"
