"Date","Price","Open","High","Low","Vol.","Change %"
"03/17/2023","0.86","0.88","0.88","0.83","82.67K","5.37%"
"03/16/2023","0.82","0.90","0.90","0.82","82.16K","-6.61%"
"03/15/2023","0.88","0.85","0.90","0.81","283.24K","3.29%"
"03/14/2023","0.85","0.83","0.90","0.80","153.54K","0.00%"
"03/13/2023","0.85","0.95","0.95","0.84","389.83K","-6.64%"
"03/10/2023","0.91","1.00","1.04","0.90","893.00K","-3.09%"
"03/09/2023","0.94","0.95","1.04","0.90","1.60M","4.44%"
"03/08/2023","0.90","0.85","0.91","0.82","1.17M","9.76%"
"03/07/2023","0.82","0.82","0.86","0.77","320.01K","0.00%"
"03/06/2023","0.82","0.83","0.83","0.77","313.05K","-3.37%"
"03/03/2023","0.84","0.80","0.85","0.76","807.18K","6.16%"
"03/02/2023","0.80","0.80","0.80","0.75","680.50K","8.97%"
"03/01/2023","0.73","0.72","0.88","0.72","1.67M","0.00%"
"02/28/2023","0.73","0.77","0.78","0.72","691.25K","-6.97%"
"02/27/2023","0.78","0.79","0.79","0.77","208.42K","1.62%"
"02/24/2023","0.77","0.74","0.77","0.74","39.65K","0.00%"
"02/23/2023","0.77","0.79","0.79","0.75","272.77K","-2.60%"
"02/22/2023","0.79","0.80","0.80","0.72","77.38K","-1.13%"
"02/21/2023","0.80","0.78","0.81","0.75","82.74K","2.83%"
"02/20/2023","0.78","0.82","0.83","0.78","433.92K","-2.88%"
"02/17/2023","0.80","0.74","0.82","0.72","744.88K","7.89%"
"02/16/2023","0.74","0.74","0.80","0.71","916.00K","-1.79%"
"02/15/2023","0.75","0.77","0.77","0.67","1.55M","-2.14%"
"02/14/2023","0.77","0.83","0.83","0.76","1.25M","-6.20%"
"02/13/2023","0.82","0.81","0.84","0.80","367.86K","0.00%"
"02/10/2023","0.82","0.83","0.86","0.81","253.45K","-1.14%"
"02/09/2023","0.83","0.90","0.90","0.82","790.45K","-4.71%"
"02/08/2023","0.87","0.91","0.91","0.84","456.37K","-1.53%"
"02/07/2023","0.88","0.88","0.91","0.83","347.86K","0.00%"
"02/06/2023","0.88","0.91","0.91","0.88","576.46K","-3.39%"
"02/03/2023","0.92","0.91","0.95","0.91","332.29K","0.00%"
"02/02/2023","0.91","0.97","0.97","0.91","2.33M","-5.55%"
"02/01/2023","0.96","1.05","1.05","0.96","1.86M","-6.91%"
"01/31/2023","1.03","1.02","1.03","1.00","188.98K","1.87%"
"01/30/2023","1.02","1.02","1.02","0.96","116.52K","0.00%"
"01/27/2023","1.02","1.02","1.02","0.99","147.90K","1.60%"
"01/26/2023","1.00","0.97","1.00","0.97","202.37K","2.25%"
